"Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Operating.System","Connection.State","Connection.Rate","Ingress.Router","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
56076,0.474771554,464763,258,"Windows_All","ESTABLISHED",503.427129,"syd-tls-04",153,1333,52,15,"NonMal"
49200,0.754668782,388541,356,"Android","ESTABLISHED",555.9201223,"mel-aus-01",201,1336,57,27,"NonMal"
57566,0.555280948,443980,309,"Android","ESTABLISHED",0.286233001,"syd-tls-04",160,1351,65,16,"NonMal"
62001,0.44107893,518095,332,"Windows_All","ESTABLISHED",584.8374924,"syd-tls-04",138,1304,48,14,"NonMal"
50721,0.518292525,379534,294,"Windows_All","ESTABLISHED",548.2800614,"syd-tls-04",216,1317,64,15,"NonMal"
51323,0.462254773,676872,260,"Windows_All","Others",431.2694917,"syd-tls-04",179,1370,47,15,"NonMal"
65957,0.636754738,376735,279,"Android","ESTABLISHED",435.5801761,"syd-tls-04",142,1364,61,26,"NonMal"
47078,0.766986799,508365,203,"Windows_All","ESTABLISHED",592.7861203,"mel-aus-01",199,1307,47,28,"NonMal"
66298,0.398751805,564166,270,"Windows_All","ESTABLISHED",635.0105792,"syd-tls-04",131,1319,61,13,"NonMal"
66884,0.627511502,624768,203,"Android","ESTABLISHED",474.3238804,"mel-aus-01",190,1273,69,26,"NonMal"
60286,0.403701104,470921,338,"Windows_All","ESTABLISHED",590.8344298,"mel-aus-01",119,1332,58,13,"NonMal"
73261,0.582527872,588355,302,"Windows_All","Others",1009.433611,"mel-aus-01",116,1373,57,26,"NonMal"
72358,0.380586176,452615,289,"Android","ESTABLISHED",465.666145,"mel-aus-01",206,1343,45,23,"NonMal"
65279,0.43657413,355256,319,"Android","ESTABLISHED",266.9269625,"syd-tls-04",208,1343,57,22,"NonMal"
67559,0.401272106,603121,242,"Android","ESTABLISHED",307.064551,"mel-aus-01",172,1304,60,20,"NonMal"
61250,0.444695412,579249,266,"Windows_All","ESTABLISHED",475.4743615,"mel-aus-01",226,1361,72,21,"NonMal"
61794,0.385511088,436104,218,"Android","ESTABLISHED",784.1249356,"syd-tls-04",160,1377,69,17,"NonMal"
60370,0.658072684,452611,265,"Windows_All","Others",929.7186816,"mel-aus-01",147,1337,56,27,"NonMal"
52156,0.439824692,382520,270,"Windows_All","ESTABLISHED",618.8820601,"mel-aus-01",132,1377,52,11,"NonMal"
61730,0.387774538,221161,266,"Windows_All","ESTABLISHED",732.819559,"syd-tls-04",198,1296,60,17,"NonMal"
55935,0.558052368,470988,228,"Windows_All","ESTABLISHED",477.7118453,"mel-aus-01",196,1373,51,17,"NonMal"
64503,0.622659114,412207,261,"Windows_All","ESTABLISHED",66.04363949,"mel-aus-01",190,1355,63,20,"NonMal"
46306,0.758144285,589048,218,"Windows_All","ESTABLISHED",534.5910595,"syd-tls-04",163,1335,64,28,"NonMal"
71498,0.457841363,572687,227,"Windows_All","ESTABLISHED",306.8322839,"syd-tls-04",198,1335,63,21,"NonMal"
66998,0.67958086,390836,333,"Windows_All","ESTABLISHED",480.2131094,"mel-aus-01",168,1388,50,22,"NonMal"
58925,0.739196543,559036,335,"Android","ESTABLISHED",433.0142907,"syd-tls-04",164,1314,74,24,"NonMal"
63139,0.451031313,533200,305,"Windows_All","ESTABLISHED",327.6106967,"syd-tls-04",243,1358,66,24,"NonMal"
56401,0.628768116,556043,251,"Windows_All","ESTABLISHED",355.6864346,"mel-aus-01",277,1356,61,31,"NonMal"
58229,0.630911653,657293,266,"Windows_All","Others",818.3858283,"mel-aus-01",183,1391,84,29,"NonMal"
52852,0.729354313,469473,294,"Android","ESTABLISHED",518.5118666,"mel-aus-01",156,1388,69,26,"NonMal"
57928,0.515376925,596268,330,"Windows_All","ESTABLISHED",293.6492087,"mel-aus-01",139,1409,55,15,"NonMal"
62014,0.376455972,467571,257,"Android","ESTABLISHED",674.5877219,"syd-tls-04",134,1363,63,13,"NonMal"
56118,0.710685641,483167,233,"Windows_All","ESTABLISHED",825.0653069,"mel-aus-01",143,1331,66,26,"NonMal"
65206,0.556910008,379243,278,"Windows_All","ESTABLISHED",10.67432891,"mel-aus-01",178,1378,77,20,"NonMal"
66551,0.504227687,595468,264,"Windows_All","ESTABLISHED",504.2732546,"mel-aus-01",172,1342,52,19,"NonMal"
54961,0.696613281,577962,269,"Windows_All","ESTABLISHED",881.9430614,"mel-aus-01",154,1407,59,29,"NonMal"
55399,0.658941429,495231,350,"Windows_All","Others",710.832982,"syd-tls-04",220,1334,64,29,"NonMal"
58514,0.72609254,386766,209,"Android","ESTABLISHED",666.1700448,"syd-tls-04",174,1327,56,26,"NonMal"
72465,0.438247049,403490,210,"Android","ESTABLISHED",347.9056692,"mel-aus-01",176,1356,58,21,"NonMal"
81649,0.546099397,454639,268,"Android","ESTABLISHED",537.8530174,"mel-aus-01",128,1308,75,23,"NonMal"
55706,0.369967992,415381,276,"Windows_All","ESTABLISHED",951.4344251,"mel-aus-01",139,1376,68,11,"NonMal"
51597,0.800620984,596779,263,"Android","ESTABLISHED",393.833576,"syd-tls-04",194,1299,68,22,"NonMal"
60437,0.631038375,558884,312,"Windows_All","ESTABLISHED",555.4147407,"syd-tls-04",182,1284,50,28,"NonMal"
62861,0.433931919,609197,231,"Android","ESTABLISHED",311.9922687,"mel-aus-01",262,1338,58,23,"NonMal"
64694,0.470039383,478368,329,"Windows_All","ESTABLISHED",415.7284234,"mel-aus-01",159,1370,59,17,"NonMal"
77150,0.575406352,576188,360,"Other_OS","ESTABLISHED",156.0177483,"syd-tls-04",235,1394,52,22,"NonMal"
67761,0.607708957,513322,217,"Windows_All","ESTABLISHED",597.5804738,"mel-aus-01",170,1313,66,27,"NonMal"
55169,0.514384754,461225,208,"Windows_All","ESTABLISHED",179.6143103,"mel-aus-01",176,1362,73,16,"NonMal"
55229,0.638371231,402535,342,"Android","ESTABLISHED",722.0203758,"mel-aus-01",173,1370,83,29,"NonMal"
47660,0.594247536,512150,260,"Other_OS","Others",30.64033758,"syd-tls-04",139,1340,75,12,"NonMal"
56855,0.726100667,467588,289,"Android","ESTABLISHED",588.6689734,"syd-tls-04",109,1386,57,25,"NonMal"
66635,0.600606795,321686,202,"Android","ESTABLISHED",487.9999429,"syd-tls-04",241,1333,72,26,"NonMal"
57768,0.689050594,560280,249,"Android","ESTABLISHED",655.9355972,"mel-aus-01",184,1360,59,27,"NonMal"
59179,0.713308407,428515,271,"Windows_All","ESTABLISHED",466.3732718,"syd-tls-04",159,1418,42,24,"NonMal"
61336,0.5961011,356917,246,"Windows_All","ESTABLISHED",724.9723836,"syd-tls-04",158,1372,88,29,"NonMal"
69618,0.650051255,527698,345,"Windows_All","ESTABLISHED",1173.906375,"mel-aus-01",60,1316,69,24,"NonMal"
51353,0.562686397,480908,224,"Windows_All","Others",18.79464368,"syd-tls-04",183,1374,60,15,"NonMal"
62792,0.532312868,441083,255,"Android","ESTABLISHED",28.91027509,"mel-aus-01",174,1363,50,21,"NonMal"
72543,0.571267998,392782,248,"Android","ESTABLISHED",636.8766887,"syd-tls-04",159,1337,60,26,"NonMal"
59718,0.647876555,558580,246,"Android","Others",782.2751882,"mel-aus-01",207,1297,64,29,"NonMal"
59334,0.539156914,471863,295,"Windows_All","ESTABLISHED",306.0784962,"syd-tls-04",175,1348,55,17,"NonMal"
69847,0.607650624,544197,329,"Windows_All","ESTABLISHED",429.2315269,"mel-aus-01",207,1340,62,25,"NonMal"
53044,0.787932117,544653,202,"Android","ESTABLISHED",358.4536211,"mel-aus-01",170,1338,61,23,"NonMal"
62198,0.763106698,457557,336,"Android","ESTABLISHED",300.0934731,"syd-tls-04",159,1316,69,18,"NonMal"
63757,0.551180295,375383,233,"Windows_All","ESTABLISHED",67.98218254,"mel-aus-01",191,1351,81,20,"NonMal"
66380,0.751685167,597519,335,"Android","ESTABLISHED",586.2542155,"mel-aus-01",184,1368,69,21,"NonMal"
64032,0.665973222,485637,186,"Windows_All","ESTABLISHED",583.5150913,"mel-aus-01",182,1334,67,25,"NonMal"
58724,0.589635764,430829,313,"Android","ESTABLISHED",111.0558001,"mel-aus-01",165,1368,72,18,"NonMal"
54893,0.761823568,479816,301,"Windows_All","ESTABLISHED",582.2900244,"mel-aus-01",149,1337,66,24,"NonMal"
63092,0.459817872,541144,262,"Android","ESTABLISHED",420.1486614,"syd-tls-04",76,1336,69,12,"NonMal"
70404,0.599034196,462784,255,"Windows_All","ESTABLISHED",678.9443551,"mel-aus-01",153,1388,46,26,"NonMal"
42181,0.805494606,485561,216,"Android","ESTABLISHED",1032.370792,"syd-tls-04",135,1332,40,30,"NonMal"
60203,0.622747304,426975,299,"Android","Others",909.762302,"mel-aus-01",174,1347,48,31,"NonMal"
51806,0.518481384,479914,209,"Windows_All","ESTABLISHED",409.239266,"mel-aus-01",201,1374,62,16,"NonMal"
64625,0.492888688,480672,287,"Windows_All","ESTABLISHED",372.069995,"syd-tls-04",165,1315,72,17,"NonMal"
66960,0.445532851,560983,325,"Windows_All","ESTABLISHED",411.997918,"mel-aus-01",187,1341,55,22,"NonMal"
57579,0.665997281,548621,323,"Other_OS","ESTABLISHED",641.5807024,"syd-tls-04",167,1326,87,26,"NonMal"
61784,0.346048671,553910,284,"Android","ESTABLISHED",642.9229815,"mel-aus-01",204,1315,46,19,"NonMal"
59007,0.512258436,538034,233,"Windows_All","ESTABLISHED",317.9814718,"syd-tls-04",158,1352,58,16,"NonMal"
52877,0.409596341,475845,227,"Android","Others",540.8072161,"mel-aus-01",174,1399,62,15,"NonMal"
65033,0.386818288,450495,269,"Windows_All","ESTABLISHED",548.9101875,"mel-aus-01",161,1309,61,18,"NonMal"
65959,0.656760183,641702,306,"Android","ESTABLISHED",820.0565254,"mel-aus-01",130,1358,58,25,"NonMal"
63818,0.624589281,580307,320,"Android","ESTABLISHED",770.4538092,"mel-aus-01",149,1397,72,28,"NonMal"
60200,0.256522174,299207,279,"Android","ESTABLISHED",1051.11696,"mel-aus-01",208,1389,66,19,"NonMal"
52619,0.61684087,297237,252,"Android","ESTABLISHED",66.8395331,"syd-tls-04",181,1347,60,16,"NonMal"
60939,0.681464135,514681,247,"Android","ESTABLISHED",465.1041512,"syd-tls-04",208,1384,57,25,"NonMal"
54204,0.752751607,505583,345,"Android","ESTABLISHED",618.3567679,"syd-tls-04",146,1357,64,25,"NonMal"
67527,0.35916729,701243,209,"Windows_All","ESTABLISHED",613.5592992,"mel-aus-01",155,1361,56,16,"NonMal"
63449,0.723174517,514436,214,"Android","ESTABLISHED",481.9278819,"mel-aus-01",141,1351,73,22,"NonMal"
66365,0.542662814,625081,324,"Windows_All","ESTABLISHED",21.7203511,"mel-aus-01",212,1355,46,23,"NonMal"
58226,0.742054092,431770,241,"Android","ESTABLISHED",652.7047174,"mel-aus-01",152,1393,68,23,"NonMal"
62150,0.437721682,703579,183,"Windows_All","ESTABLISHED",471.8491075,"mel-aus-01",168,1371,72,16,"NonMal"
66011,0.550607514,455478,225,"Other_OS","Others",978.946803,"mel-aus-01",164,1331,66,31,"NonMal"
69999,0.454553036,357042,214,"Android","ESTABLISHED",458.6614005,"syd-tls-04",187,1314,67,20,"NonMal"
51546,0.780386207,425242,308,"Android","ESTABLISHED",965.5349888,"syd-tls-04",114,1350,71,27,"NonMal"
59168,0.671875667,656703,301,"Android","ESTABLISHED",198.527176,"mel-aus-01",229,1371,65,23,"NonMal"
73673,0.612184696,432631,278,"Windows_All","ESTABLISHED",420.1786378,"mel-aus-01",179,1337,57,23,"NonMal"
53015,0.595522592,441062,226,"Android","Others",665.8233791,"mel-aus-01",244,1339,75,34,"NonMal"
66248,0.32602808,485484,240,"Windows_All","ESTABLISHED",772.0463269,"mel-aus-01",165,1329,69,17,"NonMal"
60504,0.51269437,483266,324,"Android","ESTABLISHED",157.0757377,"mel-aus-01",155,1355,64,17,"NonMal"
68931,0.610143658,443443,272,"Windows_All","ESTABLISHED",704.7111063,"syd-tls-04",128,1385,67,23,"NonMal"
56039,0.734239038,369807,352,"Windows_All","ESTABLISHED",254.2855442,"syd-tls-04",184,1332,73,24,"NonMal"
43015,0.468160588,585065,319,"Windows_All","Others",644.0039277,"mel-aus-01",172,1299,70,11,"NonMal"
66203,0.523047104,415351,255,"Android","ESTABLISHED",36.57850999,"syd-tls-04",189,1355,57,21,"NonMal"
61583,0.663965811,392410,215,"Windows_All","Others",1186.062604,"mel-aus-01",127,1398,68,30,"NonMal"
61123,0.70143109,631789,256,"Android","ESTABLISHED",445.4721966,"syd-tls-04",199,1335,52,25,"NonMal"
62393,0.716229786,593667,259,"Android","ESTABLISHED",222.7926711,"mel-aus-01",165,1342,56,22,"NonMal"
66059,0.495712864,484870,233,"Windows_All","ESTABLISHED",210.5797453,"mel-aus-01",149,1360,70,20,"NonMal"
65024,0.483651342,564151,338,"Windows_All","ESTABLISHED",296.8751214,"syd-tls-04",164,1371,66,18,"NonMal"
66353,0.678283167,365140,335,"Android","ESTABLISHED",649.5323743,"syd-tls-04",135,1268,63,25,"NonMal"
65585,0.477886018,611496,273,"Android","ESTABLISHED",286.3136406,"mel-aus-01",145,1330,81,16,"NonMal"
57935,0.728565804,385972,288,"Windows_All","ESTABLISHED",766.6145472,"mel-aus-01",176,1305,54,26,"NonMal"
55329,0.75021463,574258,284,"Android","ESTABLISHED",305.4915919,"syd-tls-04",183,1321,72,23,"NonMal"
51624,0.502781322,507053,311,"Windows_All","ESTABLISHED",538.4956355,"mel-aus-01",199,1374,56,14,"NonMal"
61263,0.710543967,528183,315,"Windows_All","ESTABLISHED",580.213966,"mel-aus-01",171,1347,75,25,"NonMal"
59392,0.510123568,523411,254,"Windows_All","ESTABLISHED",179.2493911,"mel-aus-01",163,1313,62,17,"NonMal"
62775,0.497311909,461489,275,"Android","ESTABLISHED",268.674613,"mel-aus-01",198,1358,65,18,"NonMal"
52160,0.319485208,542760,333,"Android","Others",683.206179,"mel-aus-01",155,1347,72,12,"NonMal"
64067,0.634045979,360579,290,"Other_OS","ESTABLISHED",209.4994242,"mel-aus-01",247,1397,71,26,"NonMal"
67151,0.646121302,443168,313,"Windows_All","ESTABLISHED",311.9295843,"syd-tls-04",220,1387,51,25,"NonMal"
68379,0.57032872,511863,223,"Android","Others",854.8284343,"mel-aus-01",142,1372,70,28,"NonMal"
65803,0.633370235,641376,239,"Android","ESTABLISHED",675.7757585,"mel-aus-01",159,1359,53,26,"NonMal"
66070,0.649578635,555235,210,"Other_OS","ESTABLISHED",566.8138578,"mel-aus-01",181,1383,58,25,"NonMal"
64760,0.211587187,586339,331,"Windows_All","ESTABLISHED",1123.643172,"mel-aus-01",94,1374,68,8,"NonMal"
62418,0.458708664,562555,188,"Other_OS","ESTABLISHED",437.4389143,"mel-aus-01",203,1357,56,21,"NonMal"
55477,0.620891764,554336,309,"Android","ESTABLISHED",543.4511532,"syd-tls-04",202,1351,61,29,"NonMal"
57185,0.693874047,494829,283,"Windows_All","ESTABLISHED",337.1168841,"syd-tls-04",209,1344,55,27,"NonMal"
58282,0.462716212,467987,286,"Other_OS","ESTABLISHED",428.5363001,"mel-aus-01",167,1330,75,14,"NonMal"
54051,0.700918884,209969,290,"Windows_All","ESTABLISHED",530.2439237,"syd-tls-04",206,1372,69,28,"NonMal"
68574,0.236521728,608222,260,"Android","ESTABLISHED",1004.92414,"mel-aus-01",178,1347,56,16,"NonMal"
65110,0.432095055,483809,238,"Android","ESTABLISHED",531.6187567,"syd-tls-04",156,1379,70,17,"NonMal"
62645,0.733965657,470329,275,"Android","ESTABLISHED",664.7842432,"mel-aus-01",124,1305,60,21,"NonMal"
67548,0.550086281,577501,337,"Windows_All","Others",861.2683546,"mel-aus-01",235,1390,47,30,"NonMal"
57426,0.74612049,507123,230,"Android","ESTABLISHED",713.5867046,"mel-aus-01",166,1350,89,24,"NonMal"
59488,0.696146715,514302,302,"Android","ESTABLISHED",777.7628707,"mel-aus-01",127,1260,55,26,"NonMal"
52708,0.722999303,527082,299,"Windows_All","ESTABLISHED",458.1663677,"mel-aus-01",160,1376,67,26,"NonMal"
55237,0.530623152,422148,233,"Other_OS","ESTABLISHED",328.9805785,"syd-tls-04",152,1321,66,15,"NonMal"
52931,0.533062939,335915,293,"Android","ESTABLISHED",406.0944483,"mel-aus-01",207,1344,65,17,"NonMal"
70102,0.610882342,653866,350,"Windows_All","ESTABLISHED",616.8554493,"syd-tls-04",118,1296,56,25,"NonMal"
60217,0.616611014,618665,271,"Windows_All","ESTABLISHED",93.16532205,"mel-aus-01",221,1356,64,20,"NonMal"
52562,0.802240539,603567,279,"Android","ESTABLISHED",488.1313767,"mel-aus-01",192,1393,78,23,"NonMal"
68974,0.652913806,562636,329,"Android","ESTABLISHED",364.9071985,"mel-aus-01",178,1372,70,22,"NonMal"
62697,0.587016954,451545,315,"Android","Others",774.4459857,"syd-tls-04",166,1340,62,29,"NonMal"
55891,0.405425093,549058,243,"Windows_All","ESTABLISHED",597.8078155,"mel-aus-01",164,1335,56,14,"NonMal"
68187,0.619376942,540535,261,"Windows_All","ESTABLISHED",839.3741327,"mel-aus-01",175,1316,67,27,"NonMal"
69474,0.486626062,526346,211,"Windows_All","ESTABLISHED",152.3133634,"mel-aus-01",134,1306,86,19,"NonMal"
51435,0.459597007,591413,317,"Android","ESTABLISHED",574.5854659,"syd-tls-04",172,1302,65,16,"NonMal"
59510,0.681530355,439546,222,"Windows_All","ESTABLISHED",844.7656772,"syd-tls-04",160,1306,58,25,"NonMal"
58088,0.654037771,421132,208,"Other_OS","ESTABLISHED",558.4183992,"mel-aus-01",191,1355,70,28,"NonMal"
68877,0.745512567,487398,237,"Windows_All","ESTABLISHED",541.8053516,"mel-aus-01",116,1315,58,19,"NonMal"
59029,0.412082325,432018,297,"Android","ESTABLISHED",455.4634656,"syd-tls-04",146,1344,67,16,"NonMal"
65151,0.362125324,590637,262,"Windows_All","ESTABLISHED",664.5634704,"mel-aus-01",152,1322,60,17,"NonMal"
81730,0.610576793,599874,241,"Windows_All","ESTABLISHED",558.4296812,"syd-tls-04",85,1381,71,20,"NonMal"
79486,0.405096893,505411,291,"Android","ESTABLISHED",346.2065294,"syd-tls-04",185,1353,61,26,"NonMal"
59448,0.469766655,466727,186,"Windows_All","ESTABLISHED",191.9585948,"syd-tls-04",139,1323,77,15,"NonMal"
65213,0.629479901,629493,306,"Android","ESTABLISHED",764.2051258,"mel-aus-01",131,1355,70,26,"NonMal"
62680,0.41172044,362616,292,"Android","ESTABLISHED",672.7656297,"mel-aus-01",186,1302,70,16,"NonMal"
53373,0.768303893,626599,304,"Android","ESTABLISHED",323.3813946,"syd-tls-04",211,1343,50,23,"NonMal"
57779,0.772583747,486907,317,"Windows_All","ESTABLISHED",545.0339801,"mel-aus-01",161,1352,42,23,"NonMal"
68623,0.320738048,399945,317,"Windows_All","ESTABLISHED",856.1578911,"mel-aus-01",179,1372,81,18,"NonMal"
64177,0.489343643,503116,283,"Windows_All","ESTABLISHED",18.91043843,"mel-aus-01",208,1330,56,22,"NonMal"
64265,0.627739203,532320,204,"Windows_All","Others",928.6283696,"syd-tls-04",176,1363,88,28,"NonMal"
53848,0.733002762,586233,241,"Windows_All","ESTABLISHED",298.4052742,"mel-aus-01",207,1326,66,26,"NonMal"
65090,0.267490087,358523,330,"Other_OS","ESTABLISHED",776.2359974,"syd-tls-04",168,1346,59,18,"NonMal"
56398,0.263024741,633842,253,"Windows_All","Others",874.0301864,"syd-tls-04",130,1372,41,12,"NonMal"
64953,0.414840159,414263,170,"Windows_All","ESTABLISHED",523.0906483,"mel-aus-01",168,1352,64,18,"NonMal"
67174,0.665246628,300259,214,"Windows_All","ESTABLISHED",705.3925592,"mel-aus-01",144,1371,77,24,"NonMal"
61294,0.686248671,455410,237,"Android","ESTABLISHED",283.7088537,"mel-aus-01",187,1313,60,26,"NonMal"
59536,0.491707768,486278,252,"Windows_All","ESTABLISHED",240.5131059,"mel-aus-01",196,1322,58,19,"NonMal"
55896,0.43768526,552127,311,"Android","Others",284.1071073,"mel-aus-01",176,1329,66,17,"NonMal"
56569,0.524845874,506120,257,"Windows_All","ESTABLISHED",594.1034325,"mel-aus-01",179,1384,62,17,"NonMal"
55890,0.657438668,281549,225,"Windows_All","ESTABLISHED",674.922297,"syd-tls-04",189,1365,61,30,"NonMal"
57137,0.410538429,514473,317,"Android","ESTABLISHED",608.3494235,"mel-aus-01",180,1335,73,15,"NonMal"
67167,0.583199398,489909,218,"Windows_All","ESTABLISHED",250.0222184,"mel-aus-01",214,1317,70,26,"NonMal"
55050,0.455154499,438702,280,"Android","Others",374.1030985,"syd-tls-04",155,1364,71,14,"NonMal"
64570,0.671979712,563547,334,"Windows_All","ESTABLISHED",888.9725891,"syd-tls-04",105,1328,79,23,"NonMal"
64824,0.675377407,567658,232,"Windows_All","ESTABLISHED",332.5152025,"mel-aus-01",229,1371,55,23,"NonMal"
51900,0.758520392,378242,213,"Android","ESTABLISHED",660.1292151,"mel-aus-01",167,1349,48,27,"NonMal"
64965,0.483617011,478686,346,"Android","ESTABLISHED",295.8802569,"syd-tls-04",192,1299,63,20,"NonMal"
83789,0.515674445,364344,223,"Windows_All","ESTABLISHED",573.9299266,"syd-tls-04",115,1303,38,22,"NonMal"
67775,0.626824079,728572,289,"Android","ESTABLISHED",632.7481861,"syd-tls-04",127,1336,64,26,"NonMal"
60736,0.699494925,359293,220,"Windows_All","ESTABLISHED",560.0505009,"syd-tls-04",204,1294,62,26,"NonMal"
51372,0.802269282,588893,267,"Windows_All","ESTABLISHED",725.6199934,"syd-tls-04",124,1342,46,24,"NonMal"
61514,0.706519206,565976,336,"Windows_All","ESTABLISHED",883.3826709,"mel-aus-01",154,1385,66,25,"NonMal"
57809,0.469918634,350971,279,"Windows_All","ESTABLISHED",326.0496524,"mel-aus-01",131,1343,65,13,"NonMal"
61784,0.390097405,506957,281,"Windows_All","ESTABLISHED",858.5128929,"mel-aus-01",138,1360,52,13,"NonMal"
62660,0.620100561,510833,201,"Windows_All","ESTABLISHED",867.0298837,"mel-aus-01",153,1314,49,29,"NonMal"
66092,0.447349074,524490,259,"Other_OS","ESTABLISHED",455.0965049,"syd-tls-04",193,1346,65,20,"NonMal"
54400,0.842457099,402045,344,"Windows_All","ESTABLISHED",686.9457522,"mel-aus-01",193,1327,61,23,"NonMal"
63735,0.67626448,609383,235,"Windows_All","ESTABLISHED",599.5445801,"syd-tls-04",205,1345,71,27,"NonMal"
69575,0.664675322,429497,262,"Android","ESTABLISHED",647.0835032,"mel-aus-01",168,1338,71,24,"NonMal"
65632,0.593914877,637330,347,"Windows_All","ESTABLISHED",740.0428021,"mel-aus-01",160,1343,54,28,"NonMal"
62064,0.646810411,466375,170,"Android","ESTABLISHED",378.0863302,"syd-tls-04",240,1323,65,26,"NonMal"
36893,0.690103326,459931,267,"Windows_All","Others",980.9236964,"mel-aus-01",201,1345,61,37,"NonMal"
60991,0.625758415,513185,335,"Android","ESTABLISHED",192.741203,"mel-aus-01",139,1388,54,17,"NonMal"
58509,0.512436355,471013,298,"Windows_All","ESTABLISHED",128.3351426,"syd-tls-04",161,1358,61,17,"NonMal"
62294,0.454293809,678881,250,"Android","ESTABLISHED",260.0373925,"syd-tls-04",175,1311,57,20,"NonMal"
66978,0.681485267,576882,228,"Windows_All","ESTABLISHED",643.750354,"mel-aus-01",180,1286,70,23,"NonMal"
62138,0.67661717,485319,287,"Android","ESTABLISHED",682.5083778,"mel-aus-01",168,1350,45,26,"NonMal"
61896,0.394861391,603512,287,"Android","ESTABLISHED",810.0186741,"syd-tls-04",192,1346,65,18,"NonMal"
74032,0.37381136,419283,254,"Android","ESTABLISHED",258.4232722,"syd-tls-04",161,1341,61,22,"NonMal"
